session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
1714,13/03/2024,Australia,Desktop,Organic Search,Beauty,9,3.86,1,0,0.00
1715,11/03/2023,Australia,Mobile,Social Media,Sports,2,4.8,1,0,0.00
1716,23/10/2024,Australia,Desktop,Social Media,Books,9,4.55,0,0,0.00
1717,01/04/2023,India,Tablet,Social Media,Sports,9,6.03,1,1,10.20
1718,13/06/2024,India,Tablet,Organic Search,Home,6,7.88,1,0,0.00
1719,02/09/2024,India,Mobile,Referral,Electronics,6,8.44,0,1,29.37
1720,01/01/2024,India,Tablet,Paid Ads,Sports,9,3.54,1,0,0.00
1721,13/09/2023,Germany,Mobile,Paid Ads,Sports,6,5.62,0,0,0.00
1722,10/08/2024,Australia,Mobile,Referral,Books,7,6.16,1,1,92.43
1723,31/03/2023,USA,Tablet,Direct,Sports,4,2.4,0,0,0.00
1724,26/05/2023,Germany,Tablet,Organic Search,Books,6,3.57,1,1,32.20
1725,27/07/2024,Canada,Desktop,Direct,Beauty,3,6.29,1,0,0.00
1726,10/05/2023,Australia,Tablet,Email,Electronics,10,3.61,1,0,0.00
1727,14/05/2023,USA,Mobile,Referral,Beauty,8,7.88,1,0,0.00
1728,14/05/2024,Canada,Desktop,Direct,Fashion,5,4.24,1,0,0.00
1729,12/06/2024,Canada,Tablet,Email,Home,5,2.86,1,1,23.24
1730,07/04/2023,UK,Tablet,Social Media,Home,2,6.84,1,0,0.00
1731,29/04/2023,Germany,Tablet,Email,Books,2,5.75,1,1,60.29
1732,09/07/2023,UK,Tablet,Paid Ads,Sports,10,5.63,0,1,25.30
1733,07/10/2023,Canada,Mobile,Email,Sports,4,5.12,1,0,0.00
1734,17/11/2024,Australia,Desktop,Social Media,Beauty,5,3.74,1,0,0.00
1735,23/11/2024,Germany,Desktop,Organic Search,Books,3,4.2,1,1,140.46
1736,25/12/2023,India,Desktop,Referral,Electronics,3,5.71,0,0,0.00
1737,08/05/2023,Canada,Mobile,Social Media,Electronics,6,4.27,0,0,0.00
1738,13/06/2024,UK,Mobile,Paid Ads,Home,11,6.18,0,1,91.86
1739,02/08/2024,India,Tablet,Social Media,Sports,5,6.23,1,0,0.00
1740,20/01/2024,Canada,Tablet,Referral,Sports,12,6.22,1,0,0.00
1741,07/03/2024,USA,Mobile,Organic Search,Beauty,14,8.06,0,0,0.00
1742,24/03/2024,UK,Mobile,Paid Ads,Home,4,6.11,0,0,0.00
1743,06/12/2024,UK,Tablet,Paid Ads,Fashion,4,7.3,1,0,0.00
1744,30/07/2023,UK,Desktop,Organic Search,Sports,6,6.73,1,1,24.29
1745,20/09/2023,Germany,Tablet,Paid Ads,Books,9,5.28,0,0,0.00
1746,02/10/2024,India,Tablet,Social Media,Beauty,10,2.21,0,1,102.08
1747,09/11/2024,USA,Desktop,Direct,Books,11,4.93,0,1,158.60
1748,08/03/2023,Canada,Mobile,Referral,Books,10,4.42,0,1,57.49
1749,01/02/2023,UK,Mobile,Direct,Sports,7,4.31,1,1,91.94
1750,24/08/2024,Germany,Mobile,Organic Search,Home,6,5.47,0,0,0.00
1751,28/10/2023,UK,Desktop,Email,Electronics,5,6.47,0,0,0.00
1752,16/05/2023,USA,Tablet,Direct,Sports,7,4.77,0,0,0.00
1753,21/04/2023,India,Tablet,Direct,Beauty,3,5.71,1,0,0.00
1754,29/01/2023,India,Desktop,Referral,Electronics,9,5.93,1,0,0.00
1755,20/02/2024,UK,Tablet,Referral,Fashion,4,6.88,1,0,0.00
1756,06/12/2024,UK,Tablet,Direct,Fashion,2,3.79,0,0,0.00
1757,19/10/2024,USA,Mobile,Direct,Books,5,12.49,0,1,194.46
1758,21/03/2023,Germany,Desktop,Referral,Sports,8,4.01,0,0,0.00
1759,24/02/2023,Canada,Mobile,Paid Ads,Beauty,6,8.44,1,0,0.00
1760,16/08/2024,UK,Desktop,Paid Ads,Fashion,5,6.54,0,0,0.00
1761,08/08/2023,UK,Mobile,Email,Sports,3,4.61,0,0,0.00
1762,21/03/2023,Australia,Mobile,Referral,Beauty,7,9.17,0,1,68.65
1763,14/05/2024,UK,Mobile,Email,Sports,5,5.23,0,0,0.00
1764,11/09/2024,Germany,Tablet,Paid Ads,Fashion,6,6.64,1,0,0.00
1765,16/03/2023,Germany,Tablet,Paid Ads,Beauty,5,8.4,0,0,0.00
1766,31/03/2023,Germany,Tablet,Referral,Fashion,5,5.33,0,0,0.00
1767,28/07/2023,Canada,Tablet,Direct,Sports,7,6.87,0,1,79.76
1768,31/01/2024,USA,Mobile,Organic Search,Home,7,3.92,0,0,0.00
1769,03/02/2024,Germany,Desktop,Direct,Sports,9,6.33,1,0,0.00
1770,10/04/2024,India,Mobile,Direct,Beauty,4,4.51,0,1,48.35
1771,01/11/2023,Germany,Desktop,Social Media,Fashion,7,4.67,1,0,0.00
1772,17/04/2023,UK,Desktop,Referral,Books,7,6.07,1,0,0.00
1773,20/10/2024,India,Desktop,Paid Ads,Home,8,3.46,0,0,0.00
1774,15/07/2023,Canada,Desktop,Referral,Fashion,5,6.32,0,0,0.00
1775,23/12/2024,Germany,Mobile,Paid Ads,Fashion,4,3.81,1,0,0.00
1776,15/04/2023,Australia,Desktop,Paid Ads,Books,7,6.04,0,0,0.00
1777,23/07/2023,India,Mobile,Direct,Electronics,6,11.43,0,1,104.93
1778,24/08/2023,USA,Tablet,Paid Ads,Home,7,4.93,1,0,0.00
1779,21/02/2024,India,Desktop,Direct,Electronics,5,9.39,0,1,114.22
1780,10/09/2024,UK,Desktop,Email,Electronics,7,8.47,0,0,0.00
1781,30/11/2024,UK,Mobile,Direct,Sports,11,5.98,1,0,0.00
1782,06/04/2024,USA,Mobile,Referral,Sports,8,3.6,1,1,76.37
1783,13/12/2023,UK,Tablet,Email,Sports,5,8.57,0,1,25.96
1784,17/10/2023,Australia,Mobile,Direct,Books,6,6.37,0,0,0.00
1785,02/12/2024,Australia,Mobile,Email,Sports,11,3.74,1,1,100.26
1786,13/12/2023,Australia,Tablet,Organic Search,Home,7,5.68,1,1,50.53
1787,30/04/2023,USA,Mobile,Social Media,Fashion,5,8.43,1,0,0.00
1788,30/08/2023,Australia,Tablet,Social Media,Electronics,7,4.15,1,0,0.00
1789,29/02/2024,Germany,Tablet,Organic Search,Electronics,10,6.49,0,0,0.00
1790,27/02/2023,Germany,Tablet,Social Media,Books,6,4.65,0,0,0.00
1791,12/08/2023,Australia,Desktop,Organic Search,Electronics,2,5.98,0,0,0.00
1792,22/02/2023,UK,Tablet,Email,Fashion,11,7.16,0,0,0.00
1793,10/06/2023,Germany,Tablet,Direct,Electronics,5,5.07,0,0,0.00
1794,18/07/2023,UK,Desktop,Referral,Sports,7,4.88,0,0,0.00
1795,21/08/2024,India,Mobile,Paid Ads,Sports,2,5.28,0,0,0.00
1796,28/06/2023,Germany,Tablet,Direct,Electronics,10,5.56,0,0,0.00
1797,17/08/2023,India,Mobile,Referral,Home,10,6.58,0,1,23.70
1798,23/03/2023,UK,Desktop,Email,Books,9,5.53,1,0,0.00
1799,02/05/2023,USA,Mobile,Social Media,Books,6,3.57,0,0,0.00
1800,04/11/2024,UK,Desktop,Direct,Home,4,7.34,1,1,23.70
1801,14/11/2024,USA,Tablet,Social Media,Electronics,3,9.21,1,1,72.66
1802,14/05/2024,Australia,Desktop,Email,Electronics,5,4.33,0,1,129.86
1803,17/08/2024,Canada,Desktop,Paid Ads,Fashion,7,5.81,1,0,0.00
1804,26/09/2023,UK,Desktop,Direct,Fashion,10,6.04,0,0,0.00
1805,10/01/2024,India,Tablet,Email,Sports,8,4.46,0,0,0.00
1806,10/12/2023,Australia,Tablet,Direct,Books,2,6.23,0,1,25.88
1807,03/07/2024,USA,Desktop,Paid Ads,Sports,6,4.86,0,0,0.00
1808,20/04/2023,USA,Desktop,Social Media,Sports,7,7.61,1,0,0.00
1809,01/12/2023,UK,Desktop,Referral,Fashion,3,3.68,0,0,0.00
1810,10/12/2023,USA,Tablet,Paid Ads,Sports,6,8.8,0,0,0.00
1811,28/01/2023,Canada,Tablet,Paid Ads,Fashion,6,5.6,0,1,78.37
1812,02/02/2023,UK,Tablet,Direct,Sports,6,7.79,0,1,75.39
1813,30/01/2024,USA,Desktop,Paid Ads,Books,7,6.93,0,0,0.00
1814,25/02/2024,Canada,Mobile,Social Media,Electronics,6,5.94,0,0,0.00
1815,28/04/2023,Canada,Tablet,Direct,Electronics,4,5.79,0,0,0.00
1816,01/01/2023,USA,Desktop,Paid Ads,Books,6,5.5,1,0,0.00
1817,16/01/2024,India,Desktop,Email,Beauty,7,3.52,0,0,0.00
1818,08/12/2023,UK,Desktop,Direct,Books,7,7.71,1,0,0.00
1819,26/10/2023,Australia,Desktop,Paid Ads,Fashion,9,3.77,0,1,151.38
1820,06/07/2024,India,Mobile,Paid Ads,Electronics,6,6.85,0,0,0.00
1821,29/10/2024,Canada,Tablet,Social Media,Sports,5,3.02,0,1,17.62
1822,18/09/2023,Canada,Tablet,Paid Ads,Sports,7,3.7,1,1,27.20
1823,06/11/2023,USA,Mobile,Direct,Electronics,4,3.59,0,0,0.00
1824,18/12/2024,UK,Mobile,Direct,Beauty,8,3.11,0,0,0.00
1825,22/03/2023,USA,Tablet,Referral,Beauty,6,7.56,0,0,0.00
1826,20/07/2024,Australia,Tablet,Social Media,Fashion,7,11.05,0,1,49.80
1827,16/05/2024,Germany,Desktop,Email,Fashion,4,4.85,0,0,0.00
1828,28/07/2024,USA,Mobile,Paid Ads,Electronics,10,9.59,0,1,129.01
1829,07/01/2024,Germany,Mobile,Social Media,Beauty,5,7.04,0,0,0.00
1830,14/03/2024,USA,Tablet,Direct,Fashion,7,4.25,0,0,0.00
1831,01/04/2023,USA,Mobile,Paid Ads,Beauty,3,2.85,1,1,131.70
1832,02/06/2024,Canada,Desktop,Direct,Home,6,7.83,1,0,0.00
1833,06/09/2024,Germany,Mobile,Email,Beauty,4,5.53,0,0,0.00
1834,27/11/2023,India,Tablet,Direct,Beauty,4,5.57,1,0,0.00
1835,16/12/2023,Australia,Desktop,Email,Sports,6,4.76,0,1,83.02
1836,20/03/2024,Australia,Tablet,Referral,Sports,5,7.59,1,0,0.00
1837,12/01/2023,Canada,Tablet,Direct,Electronics,7,7.25,1,0,0.00
1838,08/12/2024,Canada,Mobile,Email,Beauty,4,5.66,1,1,113.59
1839,07/11/2024,India,Mobile,Referral,Sports,7,7.73,0,0,0.00
1840,05/01/2024,Germany,Tablet,Organic Search,Sports,5,7.19,0,0,0.00
1841,05/10/2024,Germany,Tablet,Direct,Electronics,7,5.55,0,0,0.00
1842,21/06/2024,USA,Desktop,Email,Beauty,2,7.98,0,1,12.05
1843,29/09/2024,UK,Desktop,Email,Fashion,7,6.76,0,0,0.00
1844,10/08/2024,Germany,Desktop,Referral,Electronics,8,2.3,1,1,30.58
1845,20/07/2024,Australia,Tablet,Paid Ads,Beauty,2,4.76,1,1,68.34
1846,07/11/2023,Australia,Desktop,Organic Search,Books,7,5.11,0,0,0.00
1847,15/03/2024,Canada,Mobile,Paid Ads,Sports,5,5.84,1,1,34.02
1848,21/08/2023,Australia,Tablet,Paid Ads,Beauty,2,5.36,0,0,0.00
1849,25/10/2024,Germany,Desktop,Email,Electronics,6,6.15,0,0,0.00
1850,06/11/2023,USA,Desktop,Referral,Books,5,10.97,0,0,0.00
1851,02/08/2024,USA,Desktop,Organic Search,Home,13,4.54,1,0,0.00
1852,20/08/2023,UK,Tablet,Direct,Books,6,5.31,1,1,20.33
1853,05/04/2024,USA,Tablet,Direct,Electronics,6,5.95,0,0,0.00
1854,17/10/2024,India,Mobile,Direct,Beauty,6,5.06,1,0,0.00
1855,27/05/2023,Australia,Desktop,Organic Search,Sports,5,6.23,0,0,0.00
1856,18/11/2023,Australia,Desktop,Direct,Sports,10,4.63,1,1,61.28
1857,18/06/2023,Canada,Mobile,Email,Sports,7,7.91,0,0,0.00
1858,29/01/2024,Germany,Mobile,Paid Ads,Home,13,3.55,1,0,0.00
1859,22/08/2023,Canada,Tablet,Paid Ads,Fashion,4,7.28,0,0,0.00
1860,30/01/2024,USA,Mobile,Direct,Electronics,9,3.43,1,0,0.00
1861,22/07/2024,Germany,Desktop,Social Media,Books,5,5.31,0,1,25.90
1862,01/11/2024,Germany,Desktop,Direct,Fashion,9,6.51,1,1,53.17
1863,12/07/2024,India,Mobile,Paid Ads,Electronics,8,5.44,0,1,3.31
1864,24/03/2023,Canada,Desktop,Organic Search,Beauty,3,4.55,1,0,0.00
1865,11/07/2023,Germany,Desktop,Referral,Electronics,5,3.56,1,0,0.00
1866,26/12/2023,Canada,Desktop,Paid Ads,Fashion,6,7.25,1,0,0.00
1867,19/01/2024,Canada,Tablet,Email,Beauty,6,5.03,1,1,17.00
1868,18/01/2024,Germany,Desktop,Organic Search,Sports,9,7.16,1,1,153.76
1869,19/05/2023,Canada,Mobile,Paid Ads,Sports,4,6.06,0,0,0.00
1870,11/02/2024,UK,Tablet,Direct,Sports,8,6.55,1,0,0.00
1871,28/09/2024,USA,Mobile,Paid Ads,Fashion,6,5.63,1,1,20.46
1872,21/05/2024,India,Tablet,Social Media,Electronics,6,4.78,0,0,0.00
1873,16/06/2024,USA,Mobile,Direct,Sports,9,7.63,1,0,0.00
1874,14/09/2023,Canada,Desktop,Social Media,Electronics,8,5.4,1,1,18.99
1875,22/03/2024,India,Mobile,Email,Fashion,3,7.03,0,1,145.83
1876,12/04/2024,USA,Tablet,Social Media,Sports,5,1.95,0,1,10.24
1877,19/09/2023,Australia,Tablet,Direct,Sports,5,6.5,1,0,0.00
1878,08/12/2024,Canada,Tablet,Paid Ads,Beauty,8,5.6,1,0,0.00
1879,01/10/2023,Australia,Tablet,Social Media,Electronics,5,4.13,0,1,34.35
1880,08/08/2024,India,Desktop,Social Media,Home,7,5.46,0,0,0.00
1881,20/04/2024,Germany,Mobile,Email,Sports,7,6.23,0,0,0.00
1882,11/06/2024,India,Desktop,Email,Fashion,7,6.48,1,0,0.00
1883,05/07/2024,India,Tablet,Social Media,Home,11,5.65,0,1,116.87
1884,23/07/2024,Canada,Desktop,Referral,Fashion,6,7.34,0,0,0.00
1885,27/07/2024,Australia,Mobile,Referral,Electronics,10,7.23,0,0,0.00
1886,15/09/2024,India,Tablet,Direct,Books,8,9.21,0,1,123.78
1887,17/09/2023,Canada,Mobile,Email,Books,8,5.89,1,0,0.00
1888,03/01/2024,Australia,Tablet,Direct,Home,7,8.31,1,1,87.92
1889,22/11/2023,Germany,Tablet,Social Media,Home,4,4.3,0,0,0.00
1890,29/09/2023,Canada,Tablet,Referral,Home,5,1,0,1,223.74
1891,03/10/2024,USA,Tablet,Referral,Beauty,7,5.56,1,1,78.27
1892,05/02/2023,Canada,Tablet,Direct,Beauty,5,9.66,0,0,0.00
1893,27/06/2023,Germany,Mobile,Referral,Fashion,6,4.3,1,1,126.27
1894,07/01/2023,Australia,Desktop,Paid Ads,Electronics,5,8.28,1,0,0.00
1895,21/08/2023,India,Mobile,Email,Books,6,2.47,1,0,0.00
1896,30/05/2024,India,Tablet,Paid Ads,Sports,3,5,1,1,160.58
1897,06/07/2024,Germany,Desktop,Organic Search,Home,8,7.02,1,0,0.00
1898,11/01/2023,UK,Tablet,Direct,Fashion,7,5.72,1,1,70.26
1899,29/12/2023,India,Tablet,Paid Ads,Books,4,5.95,0,1,99.73
1900,06/04/2023,UK,Desktop,Organic Search,Home,5,5.64,0,0,0.00
1901,28/02/2023,UK,Tablet,Referral,Home,5,7.47,0,1,56.20
1902,07/02/2024,India,Mobile,Direct,Home,8,3.6,0,0,0.00
1903,09/09/2024,UK,Desktop,Direct,Sports,3,3.33,0,0,0.00
1904,20/04/2023,Canada,Mobile,Paid Ads,Fashion,7,2.69,0,1,62.29
1905,26/01/2023,UK,Desktop,Direct,Beauty,6,4.93,1,1,78.55
1906,22/07/2023,Germany,Mobile,Direct,Fashion,4,5.03,0,0,0.00
1907,25/09/2023,Germany,Mobile,Direct,Beauty,7,5.8,0,1,28.67
1908,08/11/2024,Canada,Desktop,Email,Beauty,6,9,1,0,0.00
1909,05/04/2024,Australia,Mobile,Referral,Home,8,6.5,0,0,0.00
1910,31/05/2023,Canada,Tablet,Direct,Home,1,5.17,1,1,124.58
1911,17/06/2024,Canada,Tablet,Organic Search,Fashion,10,3.15,0,0,0.00
1912,11/08/2024,Canada,Tablet,Social Media,Home,3,7.86,1,1,133.83
1913,26/10/2024,India,Mobile,Social Media,Electronics,6,8.03,0,0,0.00
1914,19/07/2024,UK,Desktop,Direct,Sports,3,4.26,0,1,35.85
1915,10/05/2023,USA,Tablet,Referral,Beauty,6,1.95,0,0,0.00
1916,14/05/2024,USA,Tablet,Organic Search,Home,4,6.45,0,1,27.73
1917,26/05/2023,Australia,Desktop,Direct,Electronics,6,7.07,0,1,158.91
1918,29/07/2023,UK,Desktop,Organic Search,Beauty,6,7.78,0,0,0.00
1919,19/10/2023,USA,Desktop,Email,Home,6,7.18,0,0,0.00
1920,14/12/2024,USA,Tablet,Social Media,Fashion,5,5.36,1,0,0.00
1921,22/01/2023,India,Desktop,Organic Search,Fashion,10,5.02,0,0,0.00
1922,16/05/2024,India,Desktop,Referral,Electronics,9,6.84,1,1,41.37
1923,09/04/2023,Germany,Tablet,Paid Ads,Fashion,9,7.07,0,0,0.00
1924,20/03/2023,UK,Desktop,Direct,Sports,7,5.83,0,1,34.61
1925,04/03/2024,UK,Desktop,Paid Ads,Electronics,7,8.7,1,0,0.00
1926,07/05/2023,Canada,Tablet,Paid Ads,Fashion,3,6.17,1,1,56.78
1927,02/11/2024,Australia,Mobile,Email,Beauty,1,5.18,1,1,35.79
1928,30/03/2024,Australia,Tablet,Organic Search,Electronics,5,1.95,0,1,90.75
1929,06/12/2023,UK,Mobile,Direct,Sports,7,8.37,1,1,211.43
1930,14/08/2024,India,Desktop,Email,Electronics,3,8.22,1,1,95.73
1931,28/05/2024,India,Tablet,Direct,Books,8,6.98,1,1,67.75
1932,13/04/2023,UK,Mobile,Referral,Home,8,6.16,1,1,275.31
1933,07/07/2024,Australia,Mobile,Social Media,Fashion,7,5.62,0,0,0.00
1934,18/12/2024,USA,Desktop,Social Media,Sports,7,5.11,1,0,0.00
1935,29/04/2024,UK,Desktop,Direct,Electronics,6,8.95,0,0,0.00
1936,16/11/2023,UK,Mobile,Paid Ads,Home,7,5.81,1,0,0.00
1937,25/07/2024,India,Mobile,Referral,Sports,6,6.42,0,1,212.62
1938,25/01/2024,Canada,Mobile,Paid Ads,Sports,6,6.07,0,1,17.64
1939,31/03/2024,UK,Tablet,Social Media,Home,2,5.9,0,0,0.00
1940,08/11/2023,USA,Tablet,Social Media,Sports,5,6.33,1,0,0.00
1941,25/03/2024,USA,Mobile,Organic Search,Home,7,6.85,0,1,62.29
1942,09/10/2023,Canada,Desktop,Referral,Beauty,3,7.5,0,0,0.00
1943,16/04/2023,India,Mobile,Organic Search,Beauty,5,3.54,1,1,236.77
1944,17/09/2024,Australia,Mobile,Organic Search,Beauty,2,5.17,0,0,0.00
1945,20/07/2024,India,Mobile,Email,Beauty,6,9.46,0,0,0.00
1946,10/09/2024,USA,Tablet,Referral,Sports,7,2.64,1,1,41.25
1947,20/08/2024,Australia,Tablet,Direct,Beauty,8,4.31,1,0,0.00
1948,18/01/2024,Canada,Desktop,Social Media,Home,6,5.36,1,0,0.00
1949,28/06/2023,USA,Tablet,Direct,Sports,3,8.23,0,0,0.00
1950,28/01/2024,India,Desktop,Referral,Fashion,4,5.12,0,0,0.00
1951,02/03/2024,India,Tablet,Email,Electronics,6,6.25,0,1,85.10
1952,16/08/2023,Germany,Desktop,Direct,Books,7,4.05,1,1,71.18
1953,17/01/2024,Australia,Desktop,Email,Fashion,12,5.62,1,1,111.61
1954,07/08/2024,USA,Mobile,Referral,Home,4,6.36,1,1,17.87
1955,03/08/2023,UK,Desktop,Paid Ads,Books,6,6.81,0,1,19.81
1956,04/04/2023,Australia,Desktop,Social Media,Beauty,10,3.17,0,0,0.00
1957,12/12/2023,Germany,Mobile,Organic Search,Beauty,6,2.79,0,1,78.18
1958,01/04/2024,India,Desktop,Email,Beauty,2,7.31,1,0,0.00
1959,29/09/2023,USA,Desktop,Social Media,Sports,3,6,0,0,0.00
1960,14/08/2024,Canada,Mobile,Referral,Electronics,6,5.96,1,1,113.84
1961,12/10/2024,Germany,Tablet,Organic Search,Home,6,8.38,1,0,0.00
1962,11/04/2023,Canada,Tablet,Organic Search,Home,2,9.52,0,1,158.17
1963,06/08/2023,Canada,Desktop,Email,Sports,6,6.99,0,0,0.00
1964,20/12/2024,Germany,Mobile,Referral,Fashion,7,6.74,0,0,0.00
1965,07/07/2023,Canada,Mobile,Email,Beauty,5,4.92,1,1,181.28
1966,24/11/2023,India,Desktop,Paid Ads,Books,9,9,1,0,0.00
1967,21/08/2023,Canada,Desktop,Email,Sports,7,3.59,0,0,0.00
1968,11/06/2024,UK,Tablet,Direct,Fashion,7,6.34,1,1,18.42
1969,13/01/2023,USA,Tablet,Direct,Electronics,5,6.51,0,0,0.00
1970,24/08/2024,Australia,Tablet,Referral,Beauty,6,9.02,1,0,0.00
1971,06/07/2024,India,Tablet,Referral,Beauty,8,6.53,0,1,80.37
1972,04/10/2024,UK,Tablet,Organic Search,Beauty,4,5.29,0,0,0.00
1973,30/08/2023,USA,Desktop,Email,Electronics,6,3.19,0,1,133.03
1974,21/07/2023,Canada,Mobile,Direct,Sports,8,5.41,1,1,107.67
1975,09/05/2023,Germany,Desktop,Email,Books,5,5.22,0,0,0.00
1976,02/03/2023,Australia,Mobile,Organic Search,Fashion,8,3.13,0,0,0.00
1977,25/06/2023,USA,Tablet,Direct,Electronics,11,6.25,0,0,0.00
1978,25/04/2023,USA,Tablet,Paid Ads,Beauty,3,1.4,1,0,0.00
1979,14/07/2023,Canada,Desktop,Email,Sports,10,8.75,0,0,0.00
1980,26/12/2023,Canada,Desktop,Paid Ads,Fashion,7,4.39,0,0,0.00
1981,30/07/2024,Australia,Desktop,Social Media,Sports,7,8.17,0,1,117.29
1982,17/06/2023,Australia,Desktop,Email,Books,6,4.95,1,1,112.04
1983,21/10/2023,UK,Mobile,Referral,Electronics,4,6.34,0,1,97.26
1984,21/09/2023,Canada,Tablet,Email,Fashion,4,8.53,1,1,182.43
1985,26/03/2023,UK,Mobile,Social Media,Sports,5,8.66,1,0,0.00
1986,29/10/2024,India,Mobile,Direct,Sports,9,5.7,1,1,87.28
1987,14/09/2024,UK,Mobile,Social Media,Electronics,6,5.53,0,0,0.00
1988,28/07/2023,USA,Desktop,Direct,Sports,4,5.09,1,1,75.03
1989,22/03/2024,Germany,Tablet,Social Media,Books,10,4.85,1,1,98.05
1990,10/02/2024,Germany,Desktop,Email,Beauty,12,5.92,1,0,0.00
1991,11/02/2024,Canada,Mobile,Direct,Fashion,3,8.5,1,0,0.00
1992,03/02/2024,Germany,Mobile,Paid Ads,Sports,3,5.97,0,0,0.00
1993,27/02/2023,Germany,Desktop,Email,Fashion,6,5.3,1,1,14.67
1994,16/11/2024,UK,Tablet,Paid Ads,Fashion,6,9.7,1,1,28.42
1995,24/09/2023,India,Mobile,Direct,Electronics,8,2.81,0,1,81.90
1996,26/12/2024,USA,Tablet,Email,Books,9,5.13,1,1,30.56
1997,14/11/2023,Germany,Mobile,Organic Search,Fashion,6,4.45,0,0,0.00
1998,08/02/2023,Australia,Desktop,Email,Books,7,2.83,1,0,0.00
1999,17/09/2024,Canada,Desktop,Referral,Fashion,6,5.03,1,1,52.55
2000,07/12/2023,Germany,Tablet,Email,Sports,4,7.23,0,1,61.48
2001,24/10/2023,Germany,Desktop,Social Media,Fashion,2,6.25,0,0,0.00
2002,20/06/2024,USA,Desktop,Referral,Electronics,6,6.99,0,0,0.00
2003,15/12/2023,Canada,Desktop,Direct,Fashion,5,5.94,0,1,53.51
2004,10/05/2023,Australia,Tablet,Social Media,Beauty,4,8.15,1,1,43.64
2005,21/12/2024,Canada,Tablet,Social Media,Electronics,7,3.65,1,0,0.00
2006,27/06/2023,India,Tablet,Email,Books,9,6.71,0,0,0.00
2007,08/10/2023,UK,Mobile,Referral,Beauty,12,6.03,0,1,71.31
2008,14/05/2023,Australia,Mobile,Paid Ads,Books,7,7.82,0,0,0.00
2009,05/02/2023,Australia,Tablet,Social Media,Beauty,1,4.96,1,0,0.00
2010,01/12/2024,Canada,Mobile,Referral,Sports,6,8.18,0,0,0.00
2011,29/01/2023,India,Mobile,Email,Books,7,7.53,0,0,0.00
2012,29/09/2024,Australia,Tablet,Direct,Electronics,9,6.74,0,1,54.68
2013,04/04/2023,Australia,Tablet,Referral,Sports,8,8.21,1,0,0.00
2014,21/03/2024,UK,Tablet,Organic Search,Home,8,5.84,0,0,0.00
2015,06/02/2023,Canada,Mobile,Email,Beauty,11,3.96,0,0,0.00
2016,26/06/2023,Canada,Desktop,Referral,Books,7,8.48,0,0,0.00
2017,27/12/2024,UK,Desktop,Social Media,Home,1,7.69,1,0,0.00
2018,01/05/2024,UK,Mobile,Organic Search,Books,7,6.78,0,1,161.87
2019,02/11/2024,Canada,Tablet,Social Media,Books,3,6.34,1,1,150.05
2020,24/06/2023,Canada,Desktop,Organic Search,Books,4,5.92,0,0,0.00
2021,26/07/2024,Germany,Tablet,Paid Ads,Sports,5,7.85,1,1,37.53
2022,30/09/2023,India,Tablet,Social Media,Books,10,8.39,1,1,60.27
2023,19/08/2023,Canada,Mobile,Social Media,Beauty,6,4.48,0,0,0.00
2024,31/12/2023,India,Mobile,Referral,Electronics,8,5.33,1,1,19.58
2025,25/07/2024,UK,Desktop,Paid Ads,Sports,9,5.26,1,0,0.00
2026,10/06/2024,UK,Desktop,Social Media,Electronics,3,6.79,0,1,46.00
2027,16/08/2023,Australia,Mobile,Referral,Fashion,5,10.52,0,0,0.00
2028,30/08/2023,Canada,Tablet,Paid Ads,Books,9,6.09,0,1,29.43
2029,22/12/2023,Germany,Desktop,Paid Ads,Home,9,7.65,1,0,0.00
2030,26/02/2023,Australia,Mobile,Email,Fashion,8,8.75,0,0,0.00
2031,17/06/2024,Canada,Mobile,Social Media,Electronics,6,3.4,1,1,41.32
2032,09/12/2023,USA,Tablet,Paid Ads,Beauty,6,6.23,0,0,0.00
2033,21/01/2023,Germany,Desktop,Paid Ads,Books,8,6.46,1,0,0.00
2034,13/08/2023,Germany,Tablet,Direct,Fashion,10,4.75,1,0,0.00
2035,28/07/2024,USA,Tablet,Direct,Home,4,7.41,0,0,0.00
2036,17/12/2024,India,Tablet,Social Media,Electronics,9,6.68,1,0,0.00
2037,09/05/2023,India,Mobile,Email,Beauty,6,8.52,0,1,58.56
2038,08/03/2023,Germany,Desktop,Email,Books,5,4.37,1,1,26.92
2039,11/12/2023,Canada,Mobile,Email,Books,9,5.56,1,0,0.00
2040,11/10/2023,Australia,Desktop,Email,Home,3,6.21,0,0,0.00
2041,29/01/2023,USA,Tablet,Email,Electronics,8,6.78,0,0,0.00
2042,09/09/2024,UK,Desktop,Email,Books,5,5.92,0,1,114.72
2043,12/02/2024,UK,Tablet,Direct,Electronics,5,2.95,0,0,0.00
2044,14/03/2024,India,Tablet,Direct,Home,4,2.95,0,0,0.00
2045,21/06/2024,Germany,Tablet,Direct,Home,4,7.51,0,0,0.00
2046,06/06/2023,UK,Desktop,Social Media,Electronics,5,11.17,0,1,14.53
2047,29/10/2024,UK,Tablet,Referral,Beauty,7,6.96,0,0,0.00
2048,06/04/2024,Germany,Tablet,Direct,Fashion,5,4.69,1,0,0.00
2049,27/02/2023,Australia,Tablet,Referral,Fashion,7,7.71,1,0,0.00
2050,13/05/2023,Canada,Desktop,Direct,Books,5,5.1,0,1,71.28
